path,ext,top_dir,doc_section,bytes,mtime,git_last_commit_date,git_status,sha1,protection
tmp/g2-chrome-profile/WasmTtsEngine/20260625.1/offscreen.html,html,tmp,tmp,115,2026-07-03T16:36:34.180Z,untracked,untracked,b3676f62b05ec1e88ec3b15c4e3a3cefef208efa,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/english_wikipedia.txt,txt,tmp,tmp,277015,2026-07-03T16:36:22.360Z,untracked,untracked,498deb5dda9b5498f246c226a3a40f8aa012d471,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/female_names.txt,txt,tmp,tmp,26708,2026-07-03T16:36:22.359Z,untracked,untracked,5ecc99e01ad101f976c81e71ea70dacf1fa472c3,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/male_names.txt,txt,tmp,tmp,6672,2026-07-03T16:36:22.359Z,untracked,untracked,7a62566579cec736af2467908722afd3fa8962ce,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/passwords.txt,txt,tmp,tmp,241951,2026-07-03T16:36:22.359Z,untracked,untracked,cd30a0de460a33c57da573925ae375c0c05e1ad9,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/surnames.txt,txt,tmp,tmp,76077,2026-07-03T16:36:22.355Z,untracked,untracked,87e707114823abeee1efcc290021e0855f9d5138,reviewable
tmp/g2-chrome-profile/ZxcvbnData/3/us_tv_and_film.txt,txt,tmp,tmp,164290,2026-07-03T16:36:22.355Z,untracked,untracked,3603b135c305ac4379be2a07558e191f17918ed1,reviewable
tmp/g2-chrome-profile/optimization_guide_model_store/15/0CB888B74FE8F85E/EB84EFDA216BF4AD/VERSION.txt,txt,tmp,tmp,106,2026-07-03T16:35:27.679Z,untracked,untracked,79195d0d8822840485bdbbbd1d3a432d5bf36bc6,reviewable
tools/backlog/README.md,md,tools,tools,649,2026-06-11T13:33:07.696Z,2026-06-11,clean,4c10e7b2a63cba5132d100d83153ec9656698a22,reviewable
tools/backlog/fixtures/ai-before-r6.csv,csv,tools,tools,138,2026-06-11T13:33:07.697Z,2026-06-11,clean,51b84b98160d17caef144f83c7928eb8a6644b15,reviewable
tools/backlog/fixtures/cycle.csv,csv,tools,tools,173,2026-06-11T13:33:07.697Z,2026-06-11,clean,67c45752c53d1c1bb31168a7b7cb5f95376bfa46,reviewable
tools/backlog/fixtures/duplicate-id.csv,csv,tools,tools,145,2026-06-11T13:33:07.697Z,2026-06-11,clean,5acf8e0585a7bb67dfa958102fa6ba135e5eb70a,reviewable
tools/backlog/fixtures/missing-dep.csv,csv,tools,tools,121,2026-06-11T13:33:07.697Z,2026-06-11,clean,f916ff06134f99e6f218a367b9d40ad7d2103da3,reviewable
tools/backlog/fixtures/release-inversion.csv,csv,tools,tools,159,2026-06-11T13:33:07.697Z,2026-06-11,clean,3f8a6cd124746e26ff57856bd5b0ebb80398858d,reviewable
workers/ingestion/.pytest_cache/README.md,md,workers,workers,302,2026-06-11T21:29:29.384Z,untracked,untracked,b89018ced91c0a8af7f3f23ce8901870da89f3a0,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/NOTICE.txt,txt,workers,workers,1705,2026-07-04T08:02:37.112Z,untracked,untracked,1b7606ab2b1c5af68f9ec51c9f60cec2d8608de0,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/amic_vault_ingestion-0.0.0.dist-info/top_level.txt,txt,workers,workers,4,2026-07-04T08:02:37.346Z,untracked,untracked,b80f0bd60822d4fa4893de455958ef32f6c521bf,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/annotated_doc-0.0.4.dist-info/entry_points.txt,txt,workers,workers,34,2026-05-21T16:13:24.380Z,untracked,untracked,c3ad4726d437022e5c606a4206ffb6007347a008,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/anyio-4.13.0.dist-info/entry_points.txt,txt,workers,workers,39,2026-06-11T22:17:35.877Z,untracked,untracked,44dd9bdc3039122cc98014c1439ca254313fd014,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/anyio-4.13.0.dist-info/top_level.txt,txt,workers,workers,6,2026-06-11T22:17:35.877Z,untracked,untracked,c77c069ecc9b7f8b1f97dbcfec905725db0253a8,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/certifi-2026.5.20.dist-info/top_level.txt,txt,workers,workers,8,2026-06-11T22:17:35.952Z,untracked,untracked,963eac530b9bc28d704d1bc410299c68e3216d4d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/cffi-2.0.0.dist-info/entry_points.txt,txt,workers,workers,75,2026-07-04T01:42:43.411Z,untracked,untracked,4b0274f2333a8cfadbe2d13922c47d0138e48141,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/cffi-2.0.0.dist-info/top_level.txt,txt,workers,workers,19,2026-07-04T01:42:43.411Z,untracked,untracked,f64577957eb0d893196994ae517759f3fa8e48dd,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/chardet-5.2.0.dist-info/entry_points.txt,txt,workers,workers,59,2026-07-03T04:24:55.796Z,untracked,untracked,c36a5e3ee479856d913cae1521b4bd2122587325,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/chardet-5.2.0.dist-info/top_level.txt,txt,workers,workers,8,2026-07-03T04:24:55.796Z,untracked,untracked,79236f25cda563eb57cd7b5838256d9f3fdf18ab,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/charset_normalizer-3.4.7.dist-info/entry_points.txt,txt,workers,workers,65,2026-06-11T22:17:36.047Z,untracked,untracked,65619e73ec06c20c2a70c9507b872ad624d1a85c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/charset_normalizer-3.4.7.dist-info/top_level.txt,txt,workers,workers,47,2026-06-11T22:17:36.047Z,untracked,untracked,89847bead5357e0f635d338a19f78f50e41d2080,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/click-8.4.1.dist-info/licenses/LICENSE.txt,txt,workers,workers,1475,2026-06-11T22:17:35.942Z,untracked,untracked,d12a849186982399c537c5b9a8fd77bf2edd5eab,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/colorclass-2.2.2.dist-info/entry_points.txt,txt,workers,workers,0,2026-07-04T08:02:37.081Z,untracked,untracked,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/compressed_rtf-1.0.7.dist-info/top_level.txt,txt,workers,workers,15,2026-07-04T08:02:36.976Z,untracked,untracked,6d6acb0c290c6ac1d129d4e174f528b60566c5e1,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/docx/templates/default.docx,docx,workers,workers,38116,2026-06-11T22:17:35.989Z,untracked,untracked,c22ff36205f90636c3057b94f99157be64203896,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/easygui-0.98.3.dist-info/top_level.txt,txt,workers,workers,8,2026-07-04T08:02:36.960Z,untracked,untracked,8f33f7daac98b5f8a6c461e1a1d578173b62c3a2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/ebcdic-1.1.1.dist-info/LICENSE.txt,txt,workers,workers,1308,2026-07-04T08:02:36.945Z,untracked,untracked,8a9d337493ee37cd6d5463e55fa3cf8d518f0fab,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/ebcdic-1.1.1.dist-info/top_level.txt,txt,workers,workers,7,2026-07-04T08:02:36.945Z,untracked,untracked,3a19ca9a556d0a7a59707cf32e6d052e24e00817,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/et_xmlfile-2.0.0.dist-info/AUTHORS.txt,txt,workers,workers,82,2026-07-03T04:24:55.787Z,untracked,untracked,ae94c4ec41b9eea2d08087841e79b2be51822f11,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/et_xmlfile-2.0.0.dist-info/top_level.txt,txt,workers,workers,11,2026-07-03T04:24:55.788Z,untracked,untracked,f573c27538e507434aeb50956a25e5237cd7c22a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/extract_msg-0.55.0.dist-info/LICENSE.txt,txt,workers,workers,35147,2026-07-04T08:02:37.218Z,untracked,untracked,94a9ed024d3859793618152ea559a168bbcbb5e2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/extract_msg-0.55.0.dist-info/entry_points.txt,txt,workers,workers,58,2026-07-04T08:02:37.218Z,untracked,untracked,d38306d7c352a931bba3f7f0be80d63ae442f851,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/extract_msg-0.55.0.dist-info/top_level.txt,txt,workers,workers,12,2026-07-04T08:02:37.219Z,untracked,untracked,89448256753ce6c47c1523b0da2af4b8c15176bf,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/fastapi-0.136.3.dist-info/entry_points.txt,txt,workers,workers,61,2026-06-11T22:17:35.850Z,untracked,untracked,b81849e1ef82b793f6f81bb970cdc3cb791f5776,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/fastapi/.agents/skills/fastapi/SKILL.md,md,workers,workers,10388,2026-06-11T22:17:35.850Z,untracked,untracked,48cfdabb87941fdce350f3d84b8e51f08b51eab9,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/fastapi/.agents/skills/fastapi/references/dependencies.md,md,workers,workers,3263,2026-06-11T22:17:35.850Z,untracked,untracked,ca709096e62aa1051a51695519cbb9f45b75646f,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/fastapi/.agents/skills/fastapi/references/other-tools.md,md,workers,workers,1526,2026-06-11T22:17:35.850Z,untracked,untracked,58b19d09669f8a548cf90ed8598af311ac3029d4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/fastapi/.agents/skills/fastapi/references/streaming.md,md,workers,workers,2581,2026-06-11T22:17:35.851Z,untracked,untracked,0832eedcb92b747444e4fcc406c845ed51fa21bd,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/h11-0.16.0.dist-info/licenses/LICENSE.txt,txt,workers,workers,1124,2026-05-21T16:13:24.268Z,untracked,untracked,8f080eae848f759c9173bfc0c79506357ebe5090,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/h11-0.16.0.dist-info/top_level.txt,txt,workers,workers,4,2026-05-21T16:13:24.277Z,untracked,untracked,0d24def711344ec6f4da2108f7d5c9261eb35f8b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/httpcore-1.0.9.dist-info/licenses/LICENSE.md,md,workers,workers,1518,2026-05-21T16:13:24.112Z,untracked,untracked,311b2b56c53f678ab95fc0def708c675d521a807,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/httptools-0.8.0.dist-info/top_level.txt,txt,workers,workers,10,2026-06-11T22:17:35.959Z,untracked,untracked,bef3b40b2f33a46ae13d46456df480f77ab712e3,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/httpx-0.28.1.dist-info/entry_points.txt,txt,workers,workers,37,2026-05-21T16:13:24.240Z,untracked,untracked,8ae96007f7d725813fd02dc1d06d3834ee1939e4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/httpx-0.28.1.dist-info/licenses/LICENSE.md,md,workers,workers,1508,2026-05-21T16:13:24.240Z,untracked,untracked,ab79d16a3f4c6c894c028d1f7431811e8711b42b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/hwp5/VERSION.txt,txt,workers,workers,7,2026-07-04T01:42:43.510Z,untracked,untracked,ed6f774c8e73cb19d3b750cbf81cdf72f21fdab9,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/idna-3.18.dist-info/entry_points.txt,txt,workers,workers,38,2026-06-11T22:17:35.837Z,untracked,untracked,59ca7ac02ea0a40938ca867305e020981f52a077,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/idna-3.18.dist-info/licenses/LICENSE.md,md,workers,workers,1541,2026-06-11T22:17:35.837Z,untracked,untracked,f706835ab3a5dd709a6e1f57aee0a94ae1415df6,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/iniconfig-2.3.0.dist-info/top_level.txt,txt,workers,workers,10,2026-05-21T16:13:24.383Z,untracked,untracked,9dda53692d2f44a97392cae823f8163d55ad4549,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lark-1.3.1.dist-info/entry_points.txt,txt,workers,workers,61,2026-07-04T08:02:37.041Z,untracked,untracked,ec317d7da483edbd9ff23577367c3a6fa5de9525,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lark-1.3.1.dist-info/top_level.txt,txt,workers,workers,5,2026-07-04T08:02:37.041Z,untracked,untracked,bc30e96adc75f793da4efdd21e3aff9b501659ed,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lxml-6.1.1.dist-info/licenses/LICENSE.txt,txt,workers,workers,1507,2026-06-11T22:17:35.857Z,untracked,untracked,0bdf03913ffdfd09be5a524c9303bd54a132d450,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lxml-6.1.1.dist-info/licenses/LICENSES.txt,txt,workers,workers,1514,2026-06-11T22:17:35.857Z,untracked,untracked,9f97c18aa0b162ffcc3e745d80efb9def1c82515,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lxml-6.1.1.dist-info/top_level.txt,txt,workers,workers,5,2026-06-11T22:17:35.857Z,untracked,untracked,ab90481d5d75200bdc779014d93d69ff85bf9742,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/lxml/isoschematron/resources/xsl/iso-schematron-xslt1/readme.txt,txt,workers,workers,3310,2026-06-11T22:17:36.817Z,untracked,untracked,e5d6dfcd9e9c2787c32d98b0063a1fa1ec3236ad,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/msoffcrypto_tool-6.0.0.dist-info/entry_points.txt,txt,workers,workers,62,2026-07-04T08:02:37.114Z,untracked,untracked,abe25744783505a32e413e2ee2e4675798d4f872,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/msoffcrypto_tool-6.0.0.dist-info/licenses/LICENSE.txt,txt,workers,workers,1062,2026-07-04T08:02:37.114Z,untracked,untracked,99b4e87a6994b79c588029fe0f397b5357717c3a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/msoffcrypto_tool-6.0.0.dist-info/licenses/NOTICE.txt,txt,workers,workers,1705,2026-07-04T08:02:37.114Z,untracked,untracked,1b7606ab2b1c5af68f9ec51c9f60cec2d8608de0,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile-0.47.dist-info/LICENSE.txt,txt,workers,workers,2846,2026-07-04T01:42:43.400Z,untracked,untracked,5f53714a94bac986009e275ca0b79e06510a5456,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile-0.47.dist-info/top_level.txt,txt,workers,workers,8,2026-07-04T01:42:43.400Z,untracked,untracked,a2d775acd961b207018e204a8f1b430a7cd4250c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/CONTRIBUTORS.txt,txt,workers,workers,792,2026-07-04T01:42:43.398Z,untracked,untracked,32db267ce7879a3f0e1b8f408b616ae67fb20330,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/LICENSE.txt,txt,workers,workers,2915,2026-07-04T01:42:43.398Z,untracked,untracked,418c1da937fb8ad8b367ebdd0e1b451a9d43fbd6,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/README.html,html,workers,workers,11237,2026-07-04T01:42:43.398Z,untracked,untracked,65b590d4e2ce8b750136b8220ea7c695f2161c48,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/API.html,html,workers,workers,15580,2026-07-04T01:42:43.399Z,untracked,untracked,633755eb56c98e2ba99ba811ab0512283a277c52,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/API.md,md,workers,workers,13312,2026-07-04T01:42:43.399Z,untracked,untracked,e4a9667918c50e4fa1c425115893d0556a8165e7,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Contribute.html,html,workers,workers,1870,2026-07-04T01:42:43.399Z,untracked,untracked,2ae57ca81ef04b93662b03866da7b7ae768ccd3a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Contribute.md,md,workers,workers,1199,2026-07-04T01:42:43.399Z,untracked,untracked,0de1e4b82469e601057baa5c562f81593fe3c68a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Home.html,html,workers,workers,5348,2026-07-04T01:42:43.399Z,untracked,untracked,57e734d72aec799481f9224a9bf2d7e0b332cb37,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Home.md,md,workers,workers,4306,2026-07-04T01:42:43.399Z,untracked,untracked,4f22e554fa1e58a67ac6d211ccb26c416ec824c2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Install.html,html,workers,workers,1914,2026-07-04T01:42:43.400Z,untracked,untracked,1560a9422ebc519d8415c5028536b30d1a6f5d88,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/Install.md,md,workers,workers,1241,2026-07-04T01:42:43.400Z,untracked,untracked,6afa62459ab13ec09ac545f92a2abb9f3e216b44,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/License.html,html,workers,workers,3833,2026-07-04T01:42:43.400Z,untracked,untracked,f83c512d44ff6fb92f270ef4a797e59cdc3b004d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/License.md,md,workers,workers,3191,2026-07-04T01:42:43.400Z,untracked,untracked,28bc4c135986c119b763e9851c731efc2622aa8e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/OLE_Overview.html,html,workers,workers,2482,2026-07-04T01:42:43.400Z,untracked,untracked,ed481201b54072563395b5bfbaa5e6da80627b8b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/doc/OLE_Overview.md,md,workers,workers,1740,2026-07-04T01:42:43.400Z,untracked,untracked,db7fa6685aed73c34e2e60b44dc041e92b4de21c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/olefile.html,html,workers,workers,33526,2026-07-04T01:42:43.398Z,untracked,untracked,b7d1981a05e29c41f4e7cb732d9f0f8ca0a29224,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/olefile/olefile2.html,html,workers,workers,18492,2026-07-04T01:42:43.399Z,untracked,untracked,467fa63872b1d7d24162cf1a465c5b59cf442966,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools-0.60.2.dist-info/LICENSE.md,md,workers,workers,2733,2026-07-04T08:02:37.145Z,untracked,untracked,1cb968fe6ab9f03708a1a69b9ea10f56027c1510,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools-0.60.2.dist-info/entry_points.txt,txt,workers,workers,493,2026-07-04T08:02:37.146Z,untracked,untracked,ab3f8461cc335c49216b0c4fa8b302b098a81f33,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools-0.60.2.dist-info/top_level.txt,txt,workers,workers,9,2026-07-04T08:02:37.146Z,untracked,untracked,21b740200dcecc5d15e9313f517461a8bb1f2de4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/LICENSE.txt,txt,workers,workers,2774,2026-07-04T08:02:37.136Z,untracked,untracked,c4e0dd19b882dea39b439d589687c4db16727e37,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/README.html,html,workers,workers,19141,2026-07-04T08:02:37.136Z,untracked,untracked,1a6c3e5add4b44fbea3790bbe8bca479db3f82bd,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Changelog.md,md,workers,workers,14530,2026-07-04T08:02:37.140Z,untracked,untracked,62779a5bc69359e66263a488cd2411658ffd891f,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Contribute.html,html,workers,workers,5071,2026-07-04T08:02:37.140Z,untracked,untracked,a272f9ba46a8d02ea7c30a35ce26d91a54e28feb,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Contribute.md,md,workers,workers,1134,2026-07-04T08:02:37.140Z,untracked,untracked,614d537ad163fdb28c6af062f580b6551710894f,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Home.html,html,workers,workers,8177,2026-07-04T08:02:37.140Z,untracked,untracked,2db0ed976c02a2e14e874b5bd4a3e43bf6a4d9cd,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Home.md,md,workers,workers,3499,2026-07-04T08:02:37.140Z,untracked,untracked,7fc05b98fe5f7a1befcf225b30a97a881904fb69,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Install.html,html,workers,workers,10289,2026-07-04T08:02:37.140Z,untracked,untracked,b8d6788e1a5c738cd43761fcce31fa10ee89279d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/Install.md,md,workers,workers,5545,2026-07-04T08:02:37.140Z,untracked,untracked,bc63aecaa53b61d643756ba545178fa099f71323,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/License.html,html,workers,workers,7364,2026-07-04T08:02:37.140Z,untracked,untracked,30316350db530798a9fe8c123402250a0102ff78,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/License.md,md,workers,workers,3377,2026-07-04T08:02:37.140Z,untracked,untracked,d040dafedab3674916ded1ed6864a326f9dd4b4e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/formats_vs_techniques.md,md,workers,workers,8218,2026-07-04T08:02:37.140Z,untracked,untracked,6a1a45a6e7c9159f136359ea44a45dba33319b25,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/mraptor.html,html,workers,workers,7307,2026-07-04T08:02:37.140Z,untracked,untracked,5c402be235455df7c7b8dbf1d32d631ff7b3b284,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/mraptor.md,md,workers,workers,3156,2026-07-04T08:02:37.140Z,untracked,untracked,55b554705c987601517bc1c07845088edb607f98,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/msodde.html,html,workers,workers,8102,2026-07-04T08:02:37.141Z,untracked,untracked,20e64b91fb404a439363730700e1449a71ea153f,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/msodde.md,md,workers,workers,3922,2026-07-04T08:02:37.141Z,untracked,untracked,961f6ac34499b3c5a2be6c5f0fb1ca0464cd6959,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olebrowse.html,html,workers,workers,5734,2026-07-04T08:02:37.141Z,untracked,untracked,78931baabd48516debe411945b1cd5ce8d7f56af,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olebrowse.md,md,workers,workers,1685,2026-07-04T08:02:37.141Z,untracked,untracked,3f984978c492fb552a34f5a31005feed8eab82fc,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oledir.html,html,workers,workers,5519,2026-07-04T08:02:37.141Z,untracked,untracked,80de642123e5748d856f7dd4064b4fe764624f84,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oledir.md,md,workers,workers,1560,2026-07-04T08:02:37.141Z,untracked,untracked,e520dbf10f0cc246462970c6b883a9522d354c5d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oleid.html,html,workers,workers,12583,2026-07-04T08:02:37.142Z,untracked,untracked,3ef8002f16f9f25a9d798c869be7719dd077091d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oleid.md,md,workers,workers,3532,2026-07-04T08:02:37.142Z,untracked,untracked,9bcf1e8f949958b8dccafee963c5ef86376dbb4a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olemap.html,html,workers,workers,4945,2026-07-04T08:02:37.142Z,untracked,untracked,5a2c2863a48da29867674774a42898908d808ed5,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olemap.md,md,workers,workers,970,2026-07-04T08:02:37.142Z,untracked,untracked,8c0eac7f0e669c17cdf1da891b91f1b334240e90,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olemeta.html,html,workers,workers,4792,2026-07-04T08:02:37.143Z,untracked,untracked,08ad4612af6f53615ebf4e8e7bac93474dbcf60f,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olemeta.md,md,workers,workers,791,2026-07-04T08:02:37.143Z,untracked,untracked,6e0f569b27ff1dd032ccbe3de693bbe9844f950a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oleobj.html,html,workers,workers,4767,2026-07-04T08:02:37.143Z,untracked,untracked,8f175b3602d5cca50335380711e62bb50657b956,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oleobj.md,md,workers,workers,866,2026-07-04T08:02:37.143Z,untracked,untracked,b07ed7d3dbdedb62f2301e1f5303d7235e9f136d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oletimes.html,html,workers,workers,6864,2026-07-04T08:02:37.143Z,untracked,untracked,3b00eb1c5f9ab88d16fb9518f2fffdd751efc828,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/oletimes.md,md,workers,workers,2697,2026-07-04T08:02:37.143Z,untracked,untracked,fe79790802e3692142ab3eb6cfeaeb2da1527981,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olevba.html,html,workers,workers,42458,2026-07-04T08:02:37.143Z,untracked,untracked,277b33735652ab1398b99cf2dcd4dac997aa141e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/olevba.md,md,workers,workers,22608,2026-07-04T08:02:37.143Z,untracked,untracked,8d18dcac79bb68e36341cd56028c7ec4387443b8,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/pyxswf.html,html,workers,workers,7960,2026-07-04T08:02:37.143Z,untracked,untracked,1e7b64942c7f7d99df888e8f357b91ccafec9f0d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/pyxswf.md,md,workers,workers,3682,2026-07-04T08:02:37.144Z,untracked,untracked,6be489a0ddf6c3f6d775ace522fa0fbd7cf8f9d1,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/rtfobj.html,html,workers,workers,11312,2026-07-04T08:02:37.144Z,untracked,untracked,36a0c3c9a419690834f78468307f515123ed3eb1,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/doc/rtfobj.md,md,workers,workers,3230,2026-07-04T08:02:37.144Z,untracked,untracked,5c5b511e9f278dee3966f1acc63415a718ea3f39,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/thirdparty/xglob/LICENSE.txt,txt,workers,workers,1376,2026-07-04T08:02:37.145Z,untracked,untracked,dafb684641549c92f175530d4f49e254b42628cb,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/oletools/thirdparty/xxxswf/LICENSE.txt,txt,workers,workers,35146,2026-07-04T08:02:37.145Z,untracked,untracked,20d40b6bceca3a6c0237d7455ebf1820aeff3680,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/openpyxl-3.1.5.dist-info/top_level.txt,txt,workers,workers,9,2026-07-03T04:24:55.975Z,untracked,untracked,794cc3d380819835a6368b79423b997177aae40b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pcodedmp-1.2.6.dist-info/entry_points.txt,txt,workers,workers,53,2026-07-04T08:02:37.129Z,untracked,untracked,46b5c9dbb7622b9ca3fe965a462cfe4d3de11686,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pcodedmp-1.2.6.dist-info/top_level.txt,txt,workers,workers,9,2026-07-04T08:02:37.129Z,untracked,untracked,1a383113d1057ede6d609142ceedc665d2ae68e4,reviewable
